5.650000000000000000e+02,8.210000000000000000e+02,1.245727539062500000e-01,-1.568603515625000000e-02
1.421000000000000000e+03,2.790000000000000000e+02,1.773681640625000000e-01,2.661132812500000000e-02
1.083000000000000000e+03,1.186000000000000000e+03,-1.184082031250000000e-02,-2.307128906250000000e-02
2.276000000000000000e+03,8.210000000000000000e+02,1.567382812500000000e-01,-2.166748046875000000e-01
1.430000000000000000e+03,3.250000000000000000e+02,1.933593750000000000e-01,-2.136230468750000000e-04
2.780000000000000000e+02,4.790000000000000000e+02,2.006530761718750000e-01,-3.026733398437500000e-01
2.097000000000000000e+03,2.920000000000000000e+02,7.836914062500000000e-02,1.046142578125000000e-01
2.690000000000000000e+03,7.900000000000000000e+02,4.541015625000000000e-02,9.185791015625000000e-02
1.489000000000000000e+03,9.970000000000000000e+02,2.850341796875000000e-01,-1.533813476562500000e-01
1.420000000000000000e+03,3.690000000000000000e+02,2.735595703125000000e-01,1.934814453125000000e-02
1.501000000000000000e+03,1.219000000000000000e+03,1.660156250000000000e-01,2.929687500000000000e-02
3.029000000000000000e+03,5.940000000000000000e+02,-1.113281250000000000e-01,1.306152343750000000e-02
2.568000000000000000e+03,5.860000000000000000e+02,-2.585449218750000000e-01,-5.981445312500000000e-03
2.415000000000000000e+03,9.050000000000000000e+02,2.954101562500000000e-02,-1.618041992187500000e-01
2.414000000000000000e+03,7.980000000000000000e+02,-3.955078125000000000e-02,-1.636352539062500000e-01
2.463000000000000000e+03,9.010000000000000000e+02,8.325195312500000000e-02,-1.394042968750000000e-01
9.930000000000000000e+02,8.580000000000000000e+02,2.751464843750000000e-01,1.303710937500000000e-01
1.851000000000000000e+03,9.390000000000000000e+02,2.961425781250000000e-01,-2.067871093750000000e-01
1.883000000000000000e+03,2.770000000000000000e+02,7.458496093750000000e-02,1.644287109375000000e-01
1.926000000000000000e+03,8.750000000000000000e+02,6.735839843750000000e-01,-3.851318359375000000e-02
1.140000000000000000e+02,1.300000000000000000e+03,-3.892059326171875000e-01,3.565673828125000000e-01
1.298000000000000000e+03,1.178000000000000000e+03,1.037597656250000000e-02,3.894042968750000000e-02
7.470000000000000000e+02,8.030000000000000000e+02,5.396118164062500000e-01,-1.555175781250000000e-01
4.400000000000000000e+01,6.720000000000000000e+02,6.227874755859375000e-02,-1.151733398437500000e-01
7.960000000000000000e+02,9.810000000000000000e+02,-1.098632812500000000e-02,-2.508544921875000000e-02
1.222000000000000000e+03,2.810000000000000000e+02,1.744384765625000000e-01,3.805541992187500000e-02
1.551000000000000000e+03,9.170000000000000000e+02,5.731201171875000000e-01,-2.211303710937500000e-01
2.138000000000000000e+03,1.151000000000000000e+03,6.640625000000000000e-02,5.578613281250000000e-02
4.870000000000000000e+02,4.120000000000000000e+02,4.345703125000000000e-02,9.445190429687500000e-02
6.210000000000000000e+02,6.670000000000000000e+02,3.756103515625000000e-01,-2.751464843750000000e-01
9.700000000000000000e+02,8.840000000000000000e+02,1.630249023437500000e-01,6.298828125000000000e-02
3.018000000000000000e+03,1.024000000000000000e+03,-3.144531250000000000e-01,-1.475830078125000000e-01
7.020000000000000000e+02,7.860000000000000000e+02,7.427978515625000000e-01,-3.624267578125000000e-01
2.124000000000000000e+03,9.300000000000000000e+02,3.906250000000000000e-03,-1.310424804687500000e-01
1.817000000000000000e+03,3.580000000000000000e+02,-4.604492187500000000e-01,-1.831054687500000000e-02
2.445000000000000000e+03,6.910000000000000000e+02,-1.115722656250000000e-01,-2.819824218750000000e-02
4.890000000000000000e+02,5.200000000000000000e+02,2.889709472656250000e-01,1.762084960937500000e-01
1.282000000000000000e+03,9.450000000000000000e+02,3.369140625000000000e-02,-6.091308593750000000e-02
9.240000000000000000e+02,8.040000000000000000e+02,3.920898437500000000e-01,-1.418457031250000000e-01
1.138000000000000000e+03,2.900000000000000000e+02,1.260986328125000000e-01,4.528808593750000000e-02
4.680000000000000000e+02,6.760000000000000000e+02,2.395935058593750000e-01,1.062011718750000000e-02
1.912000000000000000e+03,9.390000000000000000e+02,3.083496093750000000e-01,-6.024169921875000000e-02
1.610000000000000000e+03,1.089000000000000000e+03,1.259765625000000000e-01,1.284179687500000000e-01
2.006000000000000000e+03,1.270000000000000000e+03,2.319335937500000000e-03,1.097412109375000000e-01
8.660000000000000000e+02,8.150000000000000000e+02,3.842163085937500000e-01,-8.795166015625000000e-02
1.347000000000000000e+03,1.127000000000000000e+03,-7.446289062500000000e-03,1.489257812500000000e-02
1.223000000000000000e+03,1.001000000000000000e+03,1.118164062500000000e-01,-1.538085937500000000e-02
8.050000000000000000e+02,9.290000000000000000e+02,3.112792968750000000e-02,4.504394531250000000e-02
2.100000000000000000e+01,4.060000000000000000e+02,2.607116699218750000e-01,1.093139648437500000e-01
2.016000000000000000e+03,5.230000000000000000e+02,3.979492187500000000e-02,2.053833007812500000e-01
6.010000000000000000e+02,9.300000000000000000e+02,-9.326171875000000000e-02,3.491210937500000000e-02
1.409000000000000000e+03,3.740000000000000000e+02,2.656250000000000000e-01,4.489135742187500000e-02
1.932000000000000000e+03,8.830000000000000000e+02,5.559082031250000000e-01,5.914306640625000000e-02
9.280000000000000000e+02,1.118000000000000000e+03,-1.031494140625000000e-02,-4.589843750000000000e-02
6.720000000000000000e+02,1.540000000000000000e+02,1.575927734375000000e-01,-1.956176757812500000e-02
6.350000000000000000e+02,8.120000000000000000e+02,1.661987304687500000e-01,-2.514648437500000000e-01
2.420000000000000000e+02,1.114000000000000000e+03,4.460296630859375000e-01,-2.318115234375000000e-01
2.055000000000000000e+03,5.270000000000000000e+02,1.276855468750000000e-01,2.805786132812500000e-01
2.791000000000000000e+03,6.740000000000000000e+02,-2.641601562500000000e-01,2.127075195312500000e-01
2.236000000000000000e+03,1.269000000000000000e+03,1.684570312500000000e-01,1.843261718750000000e-01
2.364000000000000000e+03,1.131000000000000000e+03,2.666015625000000000e-01,5.822753906250000000e-02
2.006000000000000000e+03,9.310000000000000000e+02,3.352050781250000000e-01,-1.788330078125000000e-02
1.608000000000000000e+03,3.650000000000000000e+02,6.591796875000000000e-03,2.563476562500000000e-02
1.160000000000000000e+02,9.200000000000000000e+02,1.313018798828125000e-02,1.106567382812500000e-01
2.775000000000000000e+03,7.080000000000000000e+02,-2.480468750000000000e-01,2.470703125000000000e-01
1.164000000000000000e+03,8.800000000000000000e+02,3.508300781250000000e-01,-6.896972656250000000e-02
7.610000000000000000e+02,8.190000000000000000e+02,3.960571289062500000e-01,-6.732177734375000000e-02
1.237000000000000000e+03,9.570000000000000000e+02,1.990966796875000000e-01,-1.079711914062500000e-01
6.020000000000000000e+02,4.510000000000000000e+02,1.535034179687500000e-01,-1.144104003906250000e-01
1.096000000000000000e+03,8.520000000000000000e+02,5.065917968750000000e-01,5.126953125000000000e-02
2.775000000000000000e+03,7.200000000000000000e+02,-2.048339843750000000e-01,1.011962890625000000e-01
6.230000000000000000e+02,7.610000000000000000e+02,2.810058593750000000e-01,-2.708129882812500000e-01
5.480000000000000000e+02,1.176000000000000000e+03,1.623535156250000000e-01,1.623535156250000000e-01
6.640000000000000000e+02,8.320000000000000000e+02,2.179565429687500000e-01,-2.793579101562500000e-01
1.505000000000000000e+03,1.017000000000000000e+03,4.257812500000000000e-01,-6.896972656250000000e-02
2.633000000000000000e+03,8.440000000000000000e+02,1.584472656250000000e-01,-9.643554687500000000e-03
1.251000000000000000e+03,1.077000000000000000e+03,2.954101562500000000e-02,-3.906250000000000000e-02
1.676000000000000000e+03,3.700000000000000000e+02,-1.806640625000000000e-02,8.178710937500000000e-03
3.710000000000000000e+02,6.040000000000000000e+02,5.600280761718750000e-01,3.485717773437500000e-01
2.620000000000000000e+02,7.410000000000000000e+02,6.561279296875000000e-02,-1.403808593750000000e-02
6.220000000000000000e+02,5.930000000000000000e+02,7.917480468750000000e-01,-9.710693359375000000e-02
4.800000000000000000e+01,9.770000000000000000e+02,-1.623382568359375000e-01,7.830810546875000000e-02
2.018000000000000000e+03,9.270000000000000000e+02,3.710937500000000000e-01,3.051757812500000000e-04
2.817000000000000000e+03,4.850000000000000000e+02,-1.574707031250000000e-01,9.481811523437500000e-02
7.230000000000000000e+02,7.640000000000000000e+02,8.500366210937500000e-01,-3.245849609375000000e-01
9.050000000000000000e+02,9.110000000000000000e+02,2.189941406250000000e-01,1.121826171875000000e-01
1.216000000000000000e+03,9.660000000000000000e+02,2.637939453125000000e-01,7.080078125000000000e-03
2.570000000000000000e+02,4.030000000000000000e+02,1.979980468750000000e-01,-2.555541992187500000e-01
3.750000000000000000e+02,6.550000000000000000e+02,4.869995117187500000e-01,1.516723632812500000e-01
2.320000000000000000e+02,6.170000000000000000e+02,2.034759521484375000e-01,-3.601074218750000000e-03
1.258000000000000000e+03,2.830000000000000000e+02,1.964111328125000000e-01,1.156616210937500000e-02
8.630000000000000000e+02,1.011000000000000000e+03,2.747802734375000000e-01,1.447753906250000000e-01
4.680000000000000000e+02,1.368000000000000000e+03,2.175903320312500000e-01,-1.896972656250000000e-01
1.335000000000000000e+03,3.170000000000000000e+02,2.279052734375000000e-01,5.831909179687500000e-02
1.242000000000000000e+03,2.850000000000000000e+02,1.964111328125000000e-01,1.516723632812500000e-02
1.890000000000000000e+02,5.090000000000000000e+02,2.244720458984375000e-01,-8.959960937500000000e-02
1.083000000000000000e+03,8.590000000000000000e+02,4.444580078125000000e-01,-1.062011718750000000e-02
1.865000000000000000e+03,9.450000000000000000e+02,2.381591796875000000e-01,-2.059936523437500000e-01
2.221000000000000000e+03,9.310000000000000000e+02,-2.441406250000000000e-04,-1.362304687500000000e-01
1.800000000000000000e+01,1.061000000000000000e+03,-2.174835205078125000e-01,3.229980468750000000e-01
2.575000000000000000e+03,1.167000000000000000e+03,-7.128906250000000000e-02,-2.673339843750000000e-01
4.300000000000000000e+02,5.920000000000000000e+02,2.794799804687500000e-01,-7.940673828125000000e-02
5.590000000000000000e+02,1.286000000000000000e+03,7.647705078125000000e-02,1.660156250000000000e-02
3.690000000000000000e+02,8.940000000000000000e+02,-1.282043457031250000e-01,-1.337280273437500000e-01
2.927000000000000000e+03,1.327000000000000000e+03,1.269531250000000000e-02,4.394531250000000000e-02
4.910000000000000000e+02,6.810000000000000000e+02,1.719665527343750000e-01,7.983398437500000000e-02
1.484000000000000000e+03,1.060000000000000000e+03,2.363281250000000000e-01,-8.251953125000000000e-02
1.274000000000000000e+03,2.900000000000000000e+02,2.105712890625000000e-01,1.284790039062500000e-02
3.035000000000000000e+03,1.092000000000000000e+03,-3.823242187500000000e-01,-3.381347656250000000e-01
2.166000000000000000e+03,1.138000000000000000e+03,1.203613281250000000e-01,1.010742187500000000e-01
2.631000000000000000e+03,9.550000000000000000e+02,4.499511718750000000e-01,-3.062744140625000000e-01
1.833000000000000000e+03,3.640000000000000000e+02,-3.197021484375000000e-01,1.022033691406250000e-01
2.410000000000000000e+03,1.368000000000000000e+03,-7.531738281250000000e-01,-2.829589843750000000e-01
7.250000000000000000e+02,1.305000000000000000e+03,4.003906250000000000e-02,2.784423828125000000e-01
2.383000000000000000e+03,1.013000000000000000e+03,1.589355468750000000e-01,-9.680175781250000000e-02
1.363000000000000000e+03,9.360000000000000000e+02,6.066894531250000000e-02,7.690429687500000000e-03
3.265000000000000000e+03,1.231000000000000000e+03,-7.324218750000000000e-04,2.917480468750000000e-02
3.120000000000000000e+02,9.010000000000000000e+02,-6.408691406250000000e-04,1.904296875000000000e-02
1.091000000000000000e+03,6.530000000000000000e+02,1.289794921875000000e+00,-2.393188476562500000e-01
2.249000000000000000e+03,8.350000000000000000e+02,1.904296875000000000e-02,-2.048950195312500000e-01
4.770000000000000000e+02,4.540000000000000000e+02,2.183227539062500000e-01,2.777099609375000000e-02
1.236000000000000000e+03,9.280000000000000000e+02,2.175292968750000000e-01,-1.350708007812500000e-01
8.820000000000000000e+02,1.127000000000000000e+03,-1.079101562500000000e-01,-2.849121093750000000e-01
1.005000000000000000e+03,9.160000000000000000e+02,8.038330078125000000e-02,1.398315429687500000e-01
9.060000000000000000e+02,8.560000000000000000e+02,3.280639648437500000e-01,-9.545898437500000000e-02
2.781000000000000000e+03,1.334000000000000000e+03,-2.929687500000000000e-03,6.469726562500000000e-03
2.360000000000000000e+02,4.930000000000000000e+02,1.840362548828125000e-01,-2.537536621093750000e-01
5.080000000000000000e+02,7.990000000000000000e+02,4.014587402343750000e-01,1.419677734375000000e-01
8.840000000000000000e+02,8.920000000000000000e+02,4.461669921875000000e-01,7.037353515625000000e-02
4.320000000000000000e+02,8.330000000000000000e+02,2.011108398437500000e-02,-4.925537109375000000e-02
1.883000000000000000e+03,3.690000000000000000e+02,-2.996826171875000000e-01,2.168273925781250000e-01
2.335000000000000000e+03,4.990000000000000000e+02,-2.580566406250000000e-01,1.539001464843750000e-01
4.320000000000000000e+02,9.120000000000000000e+02,-4.275512695312500000e-02,-2.459716796875000000e-02
1.955000000000000000e+03,8.120000000000000000e+02,6.667480468750000000e-01,-2.824707031250000000e-01
2.423000000000000000e+03,8.250000000000000000e+02,-5.444335937500000000e-02,-1.476440429687500000e-01
5.510000000000000000e+02,9.070000000000000000e+02,-8.453369140625000000e-02,-5.126953125000000000e-02
2.780000000000000000e+02,6.070000000000000000e+02,2.939453125000000000e-01,-7.507324218750000000e-03
3.030000000000000000e+02,5.220000000000000000e+02,4.700622558593750000e-01,-9.094238281250000000e-02
4.710000000000000000e+02,6.330000000000000000e+02,1.721801757812500000e-01,7.934570312500000000e-04
5.110000000000000000e+02,7.160000000000000000e+02,7.626342773437500000e-02,5.157470703125000000e-02
9.200000000000000000e+01,1.660000000000000000e+02,9.516906738281250000e-02,3.913879394531250000e-02
8.850000000000000000e+02,1.183000000000000000e+03,-2.368164062500000000e-02,-1.901855468750000000e-01
8.220000000000000000e+02,8.250000000000000000e+02,4.727783203125000000e-01,-8.441162109375000000e-02
6.850000000000000000e+02,7.850000000000000000e+02,5.761108398437500000e-01,-3.269042968750000000e-01
2.389000000000000000e+03,7.870000000000000000e+02,-4.516601562500000000e-02,-2.311401367187500000e-01
6.910000000000000000e+02,1.314000000000000000e+03,9.295654296875000000e-02,1.719970703125000000e-01
7.600000000000000000e+01,2.290000000000000000e+02,1.026763916015625000e-01,1.557159423828125000e-01
2.136000000000000000e+03,1.204000000000000000e+03,2.734375000000000000e-02,1.154785156250000000e-01
1.055000000000000000e+03,8.530000000000000000e+02,5.018310546875000000e-01,2.288818359375000000e-02
1.514000000000000000e+03,1.098000000000000000e+03,2.856445312500000000e-01,-2.514648437500000000e-02
2.375000000000000000e+03,1.359000000000000000e+03,-2.136230468750000000e-01,-1.617431640625000000e-01
2.468000000000000000e+03,7.300000000000000000e+02,-6.787109375000000000e-02,-5.676269531250000000e-03
1.599000000000000000e+03,3.740000000000000000e+02,9.228515625000000000e-02,1.004638671875000000e-01
1.406000000000000000e+03,3.320000000000000000e+02,1.917724609375000000e-01,4.428100585937500000e-02
1.080000000000000000e+03,8.740000000000000000e+02,4.770507812500000000e-01,1.060791015625000000e-01
1.158000000000000000e+03,4.390000000000000000e+02,4.118652343750000000e-01,-1.803894042968750000e-01
2.508000000000000000e+03,5.590000000000000000e+02,-2.705078125000000000e-01,1.007690429687500000e-01
6.700000000000000000e+02,1.660000000000000000e+02,1.552124023437500000e-01,-1.104736328125000000e-02
7.870000000000000000e+02,7.790000000000000000e+02,5.645751953125000000e-01,-1.589355468750000000e-01
2.050000000000000000e+02,1.350000000000000000e+03,-6.010437011718750000e-02,-3.015136718750000000e-02
1.984000000000000000e+03,9.520000000000000000e+02,2.983398437500000000e-01,1.098632812500000000e-03
1.218000000000000000e+03,8.900000000000000000e+02,2.937011718750000000e-01,-2.190551757812500000e-01
1.584000000000000000e+03,1.012000000000000000e+03,3.165283203125000000e-01,-4.907226562500000000e-02
9.500000000000000000e+01,1.331000000000000000e+03,-1.028060913085937500e-01,5.816650390625000000e-01
1.930000000000000000e+02,1.193000000000000000e+03,-2.966308593750000000e-02,-9.033203125000000000e-03
1.000000000000000000e+03,1.025000000000000000e+03,1.251220703125000000e-01,-6.469726562500000000e-03
1.999000000000000000e+03,2.370000000000000000e+02,4.870605468750000000e-02,5.758666992187500000e-02
5.540000000000000000e+02,5.640000000000000000e+02,2.808227539062500000e-01,1.062011718750000000e-02
3.400000000000000000e+01,1.266000000000000000e+03,-2.237739562988281250e-01,6.768798828125000000e-01
3.253000000000000000e+03,1.204000000000000000e+03,0.000000000000000000e+00,4.357910156250000000e-02
6.070000000000000000e+02,5.990000000000000000e+02,5.900268554687500000e-01,-4.333496093750000000e-02
1.300000000000000000e+02,3.410000000000000000e+02,4.216003417968750000e-01,-3.778076171875000000e-02
3.090000000000000000e+02,6.480000000000000000e+02,2.368164062500000000e-01,1.330566406250000000e-02
1.850000000000000000e+02,1.315000000000000000e+03,-1.269683837890625000e-01,-3.417968750000000000e-03
7.080000000000000000e+02,9.000000000000000000e+01,9.826660156250000000e-02,-1.675415039062500000e-02
2.770000000000000000e+03,1.114000000000000000e+03,1.049804687500000000e-01,-2.478027343750000000e-02
1.227000000000000000e+03,1.133000000000000000e+03,8.178710937500000000e-03,-9.155273437500000000e-03
1.640000000000000000e+02,5.380000000000000000e+02,1.885681152343750000e-01,-2.225952148437500000e-01
9.360000000000000000e+02,8.870000000000000000e+02,1.447143554687500000e-01,5.902099609375000000e-02
1.491000000000000000e+03,9.800000000000000000e+02,4.291992187500000000e-01,-4.095458984375000000e-02
5.770000000000000000e+02,7.030000000000000000e+02,2.426757812500000000e-01,-9.033203125000000000e-02
5.520000000000000000e+02,5.600000000000000000e+01,5.712890625000000000e-02,3.047943115234375000e-02
1.468000000000000000e+03,1.189000000000000000e+03,8.093261718750000000e-02,8.728027343750000000e-02
2.935000000000000000e+03,1.346000000000000000e+03,1.879882812500000000e-02,8.666992187500000000e-03
2.262000000000000000e+03,3.540000000000000000e+02,-2.138671875000000000e-01,1.717529296875000000e-01
2.643000000000000000e+03,1.012000000000000000e+03,2.368164062500000000e-01,3.076171875000000000e-02
2.393000000000000000e+03,7.070000000000000000e+02,3.208007812500000000e-01,-9.765625000000000000e-04
2.740000000000000000e+02,5.180000000000000000e+02,3.479003906250000000e-01,-2.280273437500000000e-01
2.970000000000000000e+02,1.166000000000000000e+03,-8.294677734375000000e-02,-3.311767578125000000e-01
2.681000000000000000e+03,1.134000000000000000e+03,2.307128906250000000e-01,2.380371093750000000e-02
7.030000000000000000e+02,1.302000000000000000e+03,8.386230468750000000e-02,2.652587890625000000e-01
4.060000000000000000e+02,6.570000000000000000e+02,4.091186523437500000e-01,1.224365234375000000e-01
4.710000000000000000e+02,7.770000000000000000e+02,2.261352539062500000e-01,1.169433593750000000e-01
6.390000000000000000e+02,7.590000000000000000e+02,2.312622070312500000e-01,-3.035888671875000000e-01
9.490000000000000000e+02,8.830000000000000000e+02,1.429443359375000000e-01,5.493164062500000000e-03
2.873000000000000000e+03,1.055000000000000000e+03,-1.115722656250000000e-01,-1.965332031250000000e-01
1.881000000000000000e+03,1.077000000000000000e+03,-2.502441406250000000e-02,-3.210449218750000000e-02
1.054000000000000000e+03,1.179000000000000000e+03,-3.125000000000000000e-02,-2.319335937500000000e-02
2.920000000000000000e+02,6.370000000000000000e+02,2.150878906250000000e-01,-4.333496093750000000e-03
8.090000000000000000e+02,8.260000000000000000e+02,2.882690429687500000e-01,-1.181030273437500000e-01
